query,label
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.kind_id=1 AND t.production_year=2000 AND ci.person_id>1066564 AND ci.role_id=3",2.8268007452181732e-05
"SELECT * FROM  title AS t, movie_info_idx AS mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>1961 AND mi_idx.info_type_id<101",0.0012946723856426356
"SELECT * FROM  title AS t, movie_info AS mi WHERE t.id=mi.movie_id AND t.kind_id<7 AND t.production_year=1994 AND mi.info_type_id>17",5.163858261327298e-05
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id=3587349",7.538135320581796e-08
"SELECT * FROM  title AS t, movie_info_idx AS mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id>4 AND t.production_year<2005 AND mi_idx.info_type_id<101",0.0004126445944505105
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id>2678609 AND ci.role_id=2 AND mk.keyword_id<1776",0.0005232337509380209
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id<2043231 AND ci.role_id>1",0.01802993584815987
"SELECT * FROM  title AS t, movie_companies AS mc, movie_info_idx AS mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id<11373",0.005162908927410362
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id>2869415 AND ci.role_id>9 AND mk.keyword_id<2980",0.03506781068611999
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id=34013,8.951535693190882e-08
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id>26476,0.0016795012607601994
"SELECT * FROM  title AS t, movie_companies AS mc, movie_info_idx AS mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND mc.company_id=3232 AND mc.company_type_id=1",2.5912340164499923e-08
SELECT * FROM  cast_info AS ci WHERE ci.person_id>1256579,0.05535129564504067
"SELECT * FROM  title AS t, movie_info_idx AS mi_idx, movie_keyword AS mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>2012 AND mi_idx.info_type_id>100",2.9893417880682182e-05
"SELECT * FROM  title AS t, movie_info AS mi, movie_info_idx AS mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>4 AND t.production_year=2009 AND mi_idx.info_type_id>99",0.00030673850453091165
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.kind_id=1 AND t.production_year=1993",0.0002283277631931349
"SELECT * FROM  title AS t, movie_info AS mi WHERE t.id=mi.movie_id AND t.production_year=2007 AND mi.info_type_id=4",0.00012457004183990186
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year<1990 AND ci.role_id<3",0.005833329481817318
"SELECT * FROM  title AS t, cast_info AS ci, movie_info_idx AS mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id=2420177",9.658235879495425e-08
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year<2008 AND ci.role_id=1 AND mk.keyword_id<73",0.00019278309948930406
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id<5374,0.005584698222271653
"SELECT * FROM  title AS t, movie_companies AS mc WHERE t.id=mc.movie_id AND t.kind_id=7 AND mc.company_id>817 AND mc.company_type_id=1",0.00013400920066164286
"SELECT * FROM  title AS t, movie_companies AS mc, cast_info AS ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_type_id>1 AND ci.person_id<394300",0.008641645305829051
"SELECT * FROM  title AS t, movie_info_idx AS mi_idx, movie_keyword AS mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id>51095",0.0017475659113704775
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.kind_id>4 AND t.production_year>1966",0.0015600571509382932
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year=1899 AND mk.keyword_id<398",4.994014649885439e-07
"SELECT * FROM  title AS t, cast_info AS ci, movie_info AS mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year>2010 AND mi.info_type_id>3",0.09313322608733986
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=2007 AND mk.keyword_id=3256",9.351999132096789e-07
"SELECT * FROM  title AS t, movie_companies AS mc, movie_keyword AS mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<1965 AND mc.company_id>1237",0.009922904521935628
"SELECT * FROM  title AS t, cast_info AS ci, movie_info AS mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year=1974 AND ci.person_id<3019402 AND ci.role_id>1 AND mi.info_type_id>3",0.0017252059174758018
SELECT * FROM  movie_companies AS mc WHERE mc.company_id=32057 AND mc.company_type_id<2,2.355667287681811e-09
SELECT * FROM  cast_info AS ci WHERE ci.person_id<1931896 AND ci.role_id>1,0.015649882692715975
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.kind_id>2 AND t.production_year<1965",0.0028533090692064566
"SELECT * FROM  title AS t, movie_companies AS mc, movie_keyword AS mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year=1996 AND mc.company_id<11695 AND mc.company_type_id=2",0.00011637231967876915
SELECT * FROM  cast_info AS ci WHERE ci.person_id=90962 AND ci.role_id<10,2.355667287681811e-09
SELECT * FROM  cast_info AS ci WHERE ci.person_id=892909 AND ci.role_id<3,0.0
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id<39210,0.009592727127892282
"SELECT * FROM  title AS t, cast_info AS ci, movie_info AS mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id>1 AND t.production_year>2006",0.1096208382479031
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.production_year=1998 AND mk.keyword_id>16264",4.7377180489856585e-05
SELECT * FROM  movie_companies AS mc WHERE mc.company_id>4434 AND mc.company_type_id=2,0.002455175385248066
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.kind_id=7 AND mk.keyword_id=527",1.3662870268554503e-07
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id<511906 AND ci.role_id>10",4.886360654838381e-05
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id<1007,0.0024245564218427777
SELECT * FROM  movie_companies AS mc WHERE mc.company_id<69853,0.004749578833779136
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id=88122,1.6489671013772678e-08
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year=1962 AND ci.person_id<1154998 AND ci.role_id=10",1.135431632662633e-06
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id<2279717",0.052661971642731606
SELECT * FROM  movie_companies AS mc WHERE mc.company_id<43106,0.004458281728318979
"SELECT * FROM  title AS t, movie_companies AS mc WHERE t.id=mc.movie_id AND mc.company_id=14267",1.3191736811018141e-06
"SELECT * FROM  title AS t, cast_info AS ci, movie_info AS mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>1144755 AND ci.role_id=3",0.06518879780512868
"SELECT * FROM  title AS t, movie_companies AS mc, movie_keyword AS mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>1980 AND mk.keyword_id>13634",0.014325686728956823
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id<492499 AND ci.role_id=2",1.710214450856995e-05
"SELECT * FROM  title AS t, movie_companies AS mc, cast_info AS ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id<145 AND mc.company_type_id<2",0.014114908687056917
"SELECT * FROM  title AS t, movie_companies AS mc, movie_keyword AS mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id>87517 AND mk.keyword_id=9182",4.24020111782726e-08
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id<2626616 AND ci.role_id<10",0.05741809923157049
"SELECT * FROM  title AS t, movie_companies AS mc, movie_info AS mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND mc.company_id<11379",0.0760132986464152
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.kind_id=7 AND t.production_year<1987 AND mk.keyword_id=2651",4.711334575363622e-09
SELECT * FROM  cast_info AS ci WHERE ci.person_id<814499 AND ci.role_id>1,0.005447421711081996
SELECT * FROM  cast_info AS ci WHERE ci.person_id>1259307 AND ci.role_id>1,0.047180197235593344
"SELECT * FROM  title AS t, movie_companies AS mc, cast_info AS ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year<2010 AND mc.company_id>33938 AND ci.person_id<1550792",0.015866396784461386
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id>10116,0.003665656222028954
SELECT * FROM  cast_info AS ci WHERE ci.person_id<1123232,0.02691863176078455
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.kind_id=7 AND t.production_year=2002 AND mk.keyword_id>870",2.9893417880682182e-05
"SELECT * FROM  title AS t, movie_companies AS mc WHERE t.id=mc.movie_id AND mc.company_id>512 AND mc.company_type_id>1",0.0028126714528266578
"SELECT * FROM  title AS t, cast_info AS ci, movie_info AS mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND t.production_year>1970",0.7233382714244418
"SELECT * FROM  title AS t, movie_info AS mi, movie_keyword AS mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id<2697",0.18762161574060274
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id=625934 AND ci.role_id<2",2.169569571954948e-06
SELECT * FROM  movie_companies AS mc WHERE mc.company_id>112526,0.0004784242477917374
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND mk.keyword_id<1002",0.0014704852579914799
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id<3322691 AND ci.role_id=4",0.006422941225587637
SELECT * FROM  cast_info AS ci WHERE ci.person_id<770925 AND ci.role_id<10,0.017822502853808472
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id=6123,3.48638758576908e-07
"SELECT * FROM  title AS t, movie_info AS mi, movie_keyword AS mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mi.info_type_id>16 AND mk.keyword_id<11728",0.12708315015075589
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id<2566764 AND ci.role_id=1 AND mk.keyword_id<2849",0.06968179971360079
"SELECT * FROM  title AS t, cast_info AS ci, movie_info_idx AS mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>1 AND t.production_year<2009 AND ci.person_id>1835252 AND ci.role_id<10 AND mi_idx.info_type_id=99",0.004424423722393128
SELECT * FROM  cast_info AS ci WHERE ci.person_id>3150139,0.012147445945715919
SELECT * FROM  cast_info AS ci WHERE ci.person_id=1128359,7.538135320581796e-08
"SELECT * FROM  title AS t, cast_info AS ci, movie_info AS mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>2289369 AND ci.role_id>1",0.40938753343086454
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id=18692,8.339062198393611e-07
"SELECT * FROM  title AS t, movie_info AS mi, movie_info_idx AS mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year=1993 AND mi.info_type_id>16",0.00019693849658477476
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id>2231,0.007044879791546813
SELECT * FROM  movie_companies AS mc WHERE mc.company_id=14805,1.7903071386381765e-07
"SELECT * FROM  title AS t, movie_info AS mi, movie_keyword AS mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>2008 AND mi.info_type_id>16",0.023017832830099196
"SELECT * FROM  title AS t, movie_companies AS mc, movie_info AS mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year>2005 AND mc.company_type_id<2 AND mi.info_type_id<7",0.006609936450551107
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND ci.person_id<1139092",0.015634332932949985
SELECT * FROM  movie_companies AS mc WHERE mc.company_id<19691 AND mc.company_type_id=2,0.0012827103071557874
"SELECT * FROM  title AS t, movie_info AS mi WHERE t.id=mi.movie_id AND t.kind_id>1 AND t.production_year=1996",0.0002796294853842694
"SELECT * FROM  title AS t, movie_info AS mi, movie_keyword AS mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year=2011 AND mi.info_type_id>18",0.0030514489561079493
"SELECT * FROM  title AS t, movie_companies AS mc, movie_keyword AS mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year>1998",0.04317947796556639
SELECT * FROM  movie_companies AS mc WHERE mc.company_id=14074,3.651284295906807e-07
SELECT * FROM  cast_info AS ci WHERE ci.person_id<969025 AND ci.role_id>3,0.004701928395883908
SELECT * FROM  cast_info AS ci WHERE ci.person_id<57549 AND ci.role_id=1,0.0009138764129215832
"SELECT * FROM  title AS t, movie_info AS mi, movie_keyword AS mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id<2 AND mk.keyword_id<96739",0.008490178254898399
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year<2006 AND ci.role_id=6 AND mk.keyword_id=13940",1.0364936065799969e-07
SELECT * FROM  movie_companies AS mc WHERE mc.company_id>27699 AND mc.company_type_id=2,0.0017525646373549384
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id=8629,9.658235879495425e-08
SELECT * FROM  movie_companies AS mc WHERE mc.company_id>99727,0.0006083039636980741
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND mk.keyword_id=71485",4.923344631254985e-07
"SELECT * FROM  title AS t, movie_info AS mi WHERE t.id=mi.movie_id AND t.kind_id=2 AND mi.info_type_id>6",0.000904609217811843
SELECT * FROM  cast_info AS ci WHERE ci.person_id>1881200,0.04089577866919055
"SELECT * FROM  title AS t, movie_info_idx AS mi_idx, movie_keyword AS mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id=100 AND mk.keyword_id<117",0.0002016592538292891
SELECT * FROM  cast_info AS ci WHERE ci.person_id>791670,0.06630133235175505
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id<31065,0.009263192831018473
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id>6854,0.004558225624333455
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND t.production_year>1959",0.030049589199186336
SELECT * FROM  cast_info AS ci WHERE ci.person_id>1747522 AND ci.role_id<4,0.023629434728000026
"SELECT * FROM  title AS t, movie_info AS mi WHERE t.id=mi.movie_id AND t.kind_id<4 AND mi.info_type_id<4",0.006101665898224441
SELECT * FROM  cast_info AS ci WHERE ci.person_id<1341245 AND ci.role_id<3,0.023194448984993142
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.kind_id<4 AND t.production_year=2005",0.0002516394466720341
SELECT * FROM  cast_info AS ci WHERE ci.person_id<286848,0.0069358312414654465
"SELECT * FROM  title AS t, movie_companies AS mc, cast_info AS ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id<7 AND ci.person_id>1366207",0.08333030276736773
"SELECT * FROM  title AS t, movie_companies AS mc, cast_info AS ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id>1 AND mc.company_id>68 AND mc.company_type_id=1 AND ci.person_id<1673909",0.012456036004734947
"SELECT * FROM  title AS t, movie_info AS mi, movie_info_idx AS mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2004 AND mi.info_type_id>98",0.00017466095104516787
SELECT * FROM  cast_info AS ci WHERE ci.person_id>1326433,0.05368016878148817
"SELECT * FROM  title AS t, movie_companies AS mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND t.production_year<1994 AND mc.company_type_id<2",0.0010876822567413226
"SELECT * FROM  title AS t, movie_companies AS mc WHERE t.id=mc.movie_id AND t.production_year<2011 AND mc.company_id=846 AND mc.company_type_id<2",1.3830122645979913e-05
"SELECT * FROM  title AS t, cast_info AS ci, movie_info AS mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND mi.info_type_id=108",0.004919771083979571
"SELECT * FROM  title AS t, movie_info_idx AS mi_idx, movie_keyword AS mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id<100 AND mk.keyword_id<56903",0.00764629107276113
"SELECT * FROM  title AS t, movie_info AS mi, movie_keyword AS mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<2010 AND mi.info_type_id>6 AND mk.keyword_id=20330",2.9339836068076958e-05
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id<1822571 AND ci.role_id>10",0.0001706021363084921
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year>1913 AND ci.person_id<364441 AND mk.keyword_id<2276",0.018398501196323275
"SELECT * FROM  title AS t, movie_companies AS mc, movie_info AS mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year=2010 AND mc.company_id=76905 AND mi.info_type_id<4",3.0623674739863545e-08
"SELECT * FROM  title AS t, movie_companies AS mc WHERE t.id=mc.movie_id AND t.kind_id=1 AND t.production_year=2012 AND mc.company_type_id>1",6.405294921935613e-05
"SELECT * FROM  title AS t, movie_info AS mi, movie_info_idx AS mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2011 AND mi.info_type_id=8 AND mi_idx.info_type_id<100",4.1365517571692605e-05
"SELECT * FROM  title AS t, movie_info_idx AS mi_idx, movie_keyword AS mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>2007 AND mk.keyword_id<38085",0.0036358970771836695
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year=1958 AND ci.role_id=1",0.0006559873809353293
"SELECT * FROM  title AS t, movie_companies AS mc, movie_info_idx AS mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1914 AND mi_idx.info_type_id=99",0.003168881326066175
