query,label
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=4 AND mk.keyword_id=2830",0.010018708284158
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id>19819,0.001645188083703371
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>2011 AND mk.keyword_id=4755",0.0005202566509116275
SELECT * FROM  movie_companies AS mc WHERE mc.company_id<11393 AND mc.company_type_id>1,0.0009999312821891522
"SELECT * FROM  title AS t, movie_info AS mi, movie_info_idx AS mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year<1965 AND mi.info_type_id<90",0.01810317370434009
"SELECT * FROM  title AS t, movie_info AS mi, movie_keyword AS mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id>3 AND t.production_year<2011 AND mi.info_type_id<18",0.06822342557039224
"SELECT * FROM  title AS t, movie_companies AS mc WHERE t.id=mc.movie_id AND mc.company_id>213",0.017639791046219846
"SELECT * FROM  title AS t, movie_companies AS mc, cast_info AS ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id=27 AND mc.company_type_id=1 AND ci.person_id<1265390",0.011765343348950677
SELECT * FROM  movie_companies AS mc WHERE mc.company_id>868 AND mc.company_type_id=2,0.0010911050151007067
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.production_year<2006 AND ci.person_id>473664 AND ci.role_id=2",0.023022279243709927
"SELECT * FROM  title AS t, movie_companies AS mc WHERE t.id=mc.movie_id AND t.kind_id<4 AND t.production_year>1910 AND mc.company_id>1461 AND mc.company_type_id=2",0.004797768258929055
"SELECT * FROM  title AS t, movie_companies AS mc, movie_keyword AS mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=1995 AND mc.company_id>4436 AND mk.keyword_id>12216",0.0024323286620138783
"SELECT * FROM  title AS t, movie_companies AS mc, movie_info_idx AS mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<4 AND t.production_year<1961 AND mc.company_id>17484 AND mc.company_type_id=1",0.002495054641201805
"SELECT * FROM  title AS t, cast_info AS ci, movie_info_idx AS mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<1959",0.030818878568356276
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.kind_id=1 AND t.production_year=2000 AND ci.person_id>1066564 AND ci.role_id=3",0.009894547205134326
"SELECT * FROM  title AS t, movie_info_idx AS mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>1961 AND mi_idx.info_type_id<101",0.0039616818385151235
"SELECT * FROM  title AS t, movie_info AS mi WHERE t.id=mi.movie_id AND t.kind_id<7 AND t.production_year=1994 AND mi.info_type_id>17",0.004586919252742645
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id=3587349",0.006728902255131805
"SELECT * FROM  title AS t, movie_info_idx AS mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id>4 AND t.production_year<2005 AND mi_idx.info_type_id<101",0.003345701104975514
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id>2678609 AND ci.role_id=2 AND mk.keyword_id<1776",0.021245663505962915
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id<2043231 AND ci.role_id>1",0.057452355149137005
"SELECT * FROM  title AS t, movie_companies AS mc, movie_info_idx AS mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id<11373",0.01319497071683219
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id>2869415 AND ci.role_id>9 AND mk.keyword_id<2980",0.04794870772649811
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id=34013,0.00048774800589260604
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id>26476,0.0016174395562955067
"SELECT * FROM  title AS t, movie_companies AS mc, movie_info_idx AS mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND mc.company_id=3232 AND mc.company_type_id=1",0.0006546318128094129
SELECT * FROM  cast_info AS ci WHERE ci.person_id>1256579,0.01822805014567143
"SELECT * FROM  title AS t, movie_info_idx AS mi_idx, movie_keyword AS mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>2012 AND mi_idx.info_type_id>100",0.002125443610689376
"SELECT * FROM  title AS t, movie_info AS mi, movie_info_idx AS mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>4 AND t.production_year=2009 AND mi_idx.info_type_id>99",0.0070338778807478766
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.kind_id=1 AND t.production_year=1993",0.014268584316710879
"SELECT * FROM  title AS t, movie_info AS mi WHERE t.id=mi.movie_id AND t.production_year=2007 AND mi.info_type_id=4",0.0054087091843312025
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year<1990 AND ci.role_id<3",0.023993929510758443
"SELECT * FROM  title AS t, cast_info AS ci, movie_info_idx AS mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id=2420177",0.007256339422439923
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year<2008 AND ci.role_id=1 AND mk.keyword_id<73",0.015256655644851895
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id<5374,0.0018695052644641741
"SELECT * FROM  title AS t, movie_companies AS mc WHERE t.id=mc.movie_id AND t.kind_id=7 AND mc.company_id>817 AND mc.company_type_id=1",0.006507086153115847
"SELECT * FROM  title AS t, movie_companies AS mc, cast_info AS ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_type_id>1 AND ci.person_id<394300",0.022201726404833876
"SELECT * FROM  title AS t, movie_info_idx AS mi_idx, movie_keyword AS mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id>51095",0.011237142411359187
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.kind_id>4 AND t.production_year>1966",0.015096586605181794
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year=1899 AND mk.keyword_id<398",0.015053390554859531
"SELECT * FROM  title AS t, cast_info AS ci, movie_info AS mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year>2010 AND mi.info_type_id>3",0.15546740439274195
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=2007 AND mk.keyword_id=3256",0.013345852998445951
"SELECT * FROM  title AS t, movie_companies AS mc, movie_keyword AS mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<1965 AND mc.company_id>1237",0.013813151323934469
"SELECT * FROM  title AS t, cast_info AS ci, movie_info AS mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year=1974 AND ci.person_id<3019402 AND ci.role_id>1 AND mi.info_type_id>3",0.026195292963347803
SELECT * FROM  movie_companies AS mc WHERE mc.company_id=32057 AND mc.company_type_id<2,0.00025103300468692474
SELECT * FROM  cast_info AS ci WHERE ci.person_id<1931896 AND ci.role_id>1,0.020889768068567377
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.kind_id>2 AND t.production_year<1965",0.027209042033269227
"SELECT * FROM  title AS t, movie_companies AS mc, movie_keyword AS mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year=1996 AND mc.company_id<11695 AND mc.company_type_id=2",0.0025340822269493265
SELECT * FROM  cast_info AS ci WHERE ci.person_id=90962 AND ci.role_id<10,0.008571256023888496
SELECT * FROM  cast_info AS ci WHERE ci.person_id=892909 AND ci.role_id<3,0.008262708965398064
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id<39210,0.0019363835722349407
"SELECT * FROM  title AS t, cast_info AS ci, movie_info AS mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id>1 AND t.production_year>2006",0.20362551964348324
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.production_year=1998 AND mk.keyword_id>16264",0.001579277935446738
SELECT * FROM  movie_companies AS mc WHERE mc.company_id>4434 AND mc.company_type_id=2,0.0010715750862350438
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.kind_id=7 AND mk.keyword_id=527",0.0005909753247551244
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id<511906 AND ci.role_id>10",0.009173010191234308
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id<1007,0.0016887445045114511
SELECT * FROM  movie_companies AS mc WHERE mc.company_id<69853,0.0010689341622270455
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id=88122,0.0006420188458058382
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year=1962 AND ci.person_id<1154998 AND ci.role_id=10",0.009002167687637489
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id<2279717",0.10228955955712854
SELECT * FROM  movie_companies AS mc WHERE mc.company_id<43106,0.001047806770163062
"SELECT * FROM  title AS t, movie_companies AS mc WHERE t.id=mc.movie_id AND mc.company_id=14267",0.000269331219504051
"SELECT * FROM  title AS t, cast_info AS ci, movie_info AS mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>1144755 AND ci.role_id=3",0.10683560096371887
"SELECT * FROM  title AS t, movie_companies AS mc, movie_keyword AS mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>1980 AND mk.keyword_id>13634",0.01413561298610859
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id<492499 AND ci.role_id=2",0.019139453997620993
"SELECT * FROM  title AS t, movie_companies AS mc, cast_info AS ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id<145 AND mc.company_type_id<2",0.04969008245793066
"SELECT * FROM  title AS t, movie_companies AS mc, movie_keyword AS mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id>87517 AND mk.keyword_id=9182",0.001077862744412945
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id<2626616 AND ci.role_id<10",0.1128348766943437
"SELECT * FROM  title AS t, movie_companies AS mc, movie_info AS mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND mc.company_id<11379",0.05737696779496979
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.kind_id=7 AND t.production_year<1987 AND mk.keyword_id=2651",0.0006932775134152485
SELECT * FROM  cast_info AS ci WHERE ci.person_id<814499 AND ci.role_id>1,0.01986496046552896
SELECT * FROM  cast_info AS ci WHERE ci.person_id>1259307 AND ci.role_id>1,0.022414285826161923
"SELECT * FROM  title AS t, movie_companies AS mc, cast_info AS ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year<2010 AND mc.company_id>33938 AND ci.person_id<1550792",0.030485460567680547
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id>10116,0.0017743513202167368
SELECT * FROM  cast_info AS ci WHERE ci.person_id<1123232,0.01702048629834838
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.kind_id=7 AND t.production_year=2002 AND mk.keyword_id>870",0.001799733235478941
"SELECT * FROM  title AS t, movie_companies AS mc WHERE t.id=mc.movie_id AND mc.company_id>512 AND mc.company_type_id>1",0.0070065381318015355
"SELECT * FROM  title AS t, cast_info AS ci, movie_info AS mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND t.production_year>1970",0.5250930971431462
"SELECT * FROM  title AS t, movie_info AS mi, movie_keyword AS mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id<2697",0.14393299398123197
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id=625934 AND ci.role_id<2",0.008128952349856531
SELECT * FROM  movie_companies AS mc WHERE mc.company_id>112526,0.0008458917248265186
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND mk.keyword_id<1002",0.004268276441985386
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id<3322691 AND ci.role_id=4",0.02078564789148627
SELECT * FROM  cast_info AS ci WHERE ci.person_id<770925 AND ci.role_id<10,0.0203077966272937
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id=6123,0.0004729405439903283
"SELECT * FROM  title AS t, movie_info AS mi, movie_keyword AS mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mi.info_type_id>16 AND mk.keyword_id<11728",0.07949056479069767
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id<2566764 AND ci.role_id=1 AND mk.keyword_id<2849",0.06141600020000023
"SELECT * FROM  title AS t, cast_info AS ci, movie_info_idx AS mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>1 AND t.production_year<2009 AND ci.person_id>1835252 AND ci.role_id<10 AND mi_idx.info_type_id=99",0.022791647511451386
SELECT * FROM  cast_info AS ci WHERE ci.person_id>3150139,0.016243323141697415
SELECT * FROM  cast_info AS ci WHERE ci.person_id=1128359,0.006778176195737241
"SELECT * FROM  title AS t, cast_info AS ci, movie_info AS mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>2289369 AND ci.role_id>1",0.4832276368491321
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id=18692,0.0004759525958120775
"SELECT * FROM  title AS t, movie_info AS mi, movie_info_idx AS mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year=1993 AND mi.info_type_id>16",0.005073193504708181
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id>2231,0.0018935371350705585
SELECT * FROM  movie_companies AS mc WHERE mc.company_id=14805,0.00022321455464748406
"SELECT * FROM  title AS t, movie_info AS mi, movie_keyword AS mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>2008 AND mi.info_type_id>16",0.024167014917229675
"SELECT * FROM  title AS t, movie_companies AS mc, movie_info AS mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year>2005 AND mc.company_type_id<2 AND mi.info_type_id<7",0.01789959127317365
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND ci.person_id<1139092",0.05691197153765933
SELECT * FROM  movie_companies AS mc WHERE mc.company_id<19691 AND mc.company_type_id=2,0.0010240599687469504
"SELECT * FROM  title AS t, movie_info AS mi WHERE t.id=mi.movie_id AND t.kind_id>1 AND t.production_year=1996",0.00734661491846892
"SELECT * FROM  title AS t, movie_info AS mi, movie_keyword AS mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year=2011 AND mi.info_type_id>18",0.009119314988847662
"SELECT * FROM  title AS t, movie_companies AS mc, movie_keyword AS mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year>1998",0.04959746724307585
SELECT * FROM  movie_companies AS mc WHERE mc.company_id=14074,0.0002218107233519902
SELECT * FROM  cast_info AS ci WHERE ci.person_id<969025 AND ci.role_id>3,0.01988374813876712
SELECT * FROM  cast_info AS ci WHERE ci.person_id<57549 AND ci.role_id=1,0.00812665028167848
"SELECT * FROM  title AS t, movie_info AS mi, movie_keyword AS mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id<2 AND mk.keyword_id<96739",0.021001585113785852
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year<2006 AND ci.role_id=6 AND mk.keyword_id=13940",0.009029953865693125
SELECT * FROM  movie_companies AS mc WHERE mc.company_id>27699 AND mc.company_type_id=2,0.0009972580861973498
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id=8629,0.00046537814245215084
SELECT * FROM  movie_companies AS mc WHERE mc.company_id>99727,0.0008736671455542201
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND mk.keyword_id=71485",0.0004842303596579204
"SELECT * FROM  title AS t, movie_info AS mi WHERE t.id=mi.movie_id AND t.kind_id=2 AND mi.info_type_id>6",0.012534922589407593
SELECT * FROM  cast_info AS ci WHERE ci.person_id>1881200,0.017603834677597716
"SELECT * FROM  title AS t, movie_info_idx AS mi_idx, movie_keyword AS mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id=100 AND mk.keyword_id<117",0.0035022309837550577
SELECT * FROM  cast_info AS ci WHERE ci.person_id>791670,0.018667218058610397
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id<31065,0.0019460974393600817
SELECT * FROM  movie_keyword AS mk WHERE mk.keyword_id>6854,0.00180527863802934
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND t.production_year>1959",0.11003897724145277
SELECT * FROM  cast_info AS ci WHERE ci.person_id>1747522 AND ci.role_id<4,0.02107401958143495
"SELECT * FROM  title AS t, movie_info AS mi WHERE t.id=mi.movie_id AND t.kind_id<4 AND mi.info_type_id<4",0.011178181496948447
SELECT * FROM  cast_info AS ci WHERE ci.person_id<1341245 AND ci.role_id<3,0.020899293682453662
"SELECT * FROM  title AS t, movie_keyword AS mk WHERE t.id=mk.movie_id AND t.kind_id<4 AND t.production_year=2005",0.0018450807513881687
SELECT * FROM  cast_info AS ci WHERE ci.person_id<286848,0.015930349442761806
"SELECT * FROM  title AS t, movie_companies AS mc, cast_info AS ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id<7 AND ci.person_id>1366207",0.13236328877676787
"SELECT * FROM  title AS t, movie_companies AS mc, cast_info AS ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id>1 AND mc.company_id>68 AND mc.company_type_id=1 AND ci.person_id<1673909",0.031621692573467815
"SELECT * FROM  title AS t, movie_info AS mi, movie_info_idx AS mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2004 AND mi.info_type_id>98",0.004861645272206007
SELECT * FROM  cast_info AS ci WHERE ci.person_id>1326433,0.01812627506608011
"SELECT * FROM  title AS t, movie_companies AS mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND t.production_year<1994 AND mc.company_type_id<2",0.0035749989285701377
"SELECT * FROM  title AS t, movie_companies AS mc WHERE t.id=mc.movie_id AND t.production_year<2011 AND mc.company_id=846 AND mc.company_type_id<2",0.00038541892391264496
"SELECT * FROM  title AS t, cast_info AS ci, movie_info AS mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND mi.info_type_id=108",0.02049842185696265
"SELECT * FROM  title AS t, movie_info_idx AS mi_idx, movie_keyword AS mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id<100 AND mk.keyword_id<56903",0.01242836587754925
"SELECT * FROM  title AS t, movie_info AS mi, movie_keyword AS mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<2010 AND mi.info_type_id>6 AND mk.keyword_id=20330",0.0057536751765449624
"SELECT * FROM  title AS t, cast_info AS ci WHERE t.id=ci.movie_id AND ci.person_id<1822571 AND ci.role_id>10",0.015476992614276814
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year>1913 AND ci.person_id<364441 AND mk.keyword_id<2276",0.03100526541081891
"SELECT * FROM  title AS t, movie_companies AS mc, movie_info AS mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year=2010 AND mc.company_id=76905 AND mi.info_type_id<4",0.004387833384652959
"SELECT * FROM  title AS t, movie_companies AS mc WHERE t.id=mc.movie_id AND t.kind_id=1 AND t.production_year=2012 AND mc.company_type_id>1",0.0013382492457391945
"SELECT * FROM  title AS t, movie_info AS mi, movie_info_idx AS mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2011 AND mi.info_type_id=8 AND mi_idx.info_type_id<100",0.005371962152105862
"SELECT * FROM  title AS t, movie_info_idx AS mi_idx, movie_keyword AS mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>2007 AND mk.keyword_id<38085",0.009239764789733824
"SELECT * FROM  title AS t, cast_info AS ci, movie_keyword AS mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year=1958 AND ci.role_id=1",0.013160638704728214
"SELECT * FROM  title AS t, movie_companies AS mc, movie_info_idx AS mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1914 AND mi_idx.info_type_id=99",0.009842944303031002
"SELECT * FROM  title AS t, movie_companies AS mc, movie_keyword AS mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>1940 AND mk.keyword_id=36078",0.0013243023700717023
